,title,commentCount,dislikeCount,likeCount,music_style,performer,viewCount,commentators_uniq,date
2087,LOBODA - Женщина- преступница (Облака),420.0,1270.0,2925.0,popsa,loboda,1220556.0,238.0,2012-03-09
2088,LOBODA - Женщина- преступница (Облака),7.0,7.0,131.0,popsa,loboda,26704.0,238.0,2015-09-11
2089,LOBODA - Женщина-преступница! Трейлер.,3.0,0.0,28.0,popsa,loboda,10019.0,3.0,2012-03-03
2090,LOBODA - Жить Легко,2.0,3.0,26.0,popsa,loboda,5263.0,2.0,2011-05-22
2091,"LOBODA - Журавли (Концерт ""Победа. Одна на всех"", ИНТЕР)",443.0,370.0,8246.0,popsa,loboda,853299.0,317.0,2016-05-11
2092,LOBODA - Инстаграм (Отрывок),181.0,152.0,3672.0,popsa,loboda,301292.0,142.0,2018-02-10
2093,LOBODA - К ЧЕРТУ ЛЮБОВЬ,5259.0,19086.0,128791.0,popsa,loboda,78237274.0,1006.0,2016-02-21
2094,LOBODA - К черту любовь (Big Love Show 2016),138.0,77.0,1670.0,popsa,loboda,560973.0,92.0,2016-02-17
2095,"LOBODA - К черту любовь («Кохана, ми вбиваємо дітей», 29.12.2015)",25.0,22.0,485.0,popsa,loboda,144477.0,15.0,2016-01-02
2096,LOBODA - К черту любовь (Премия «ВЫСШАЯ ЛИГА»),148.0,250.0,3063.0,popsa,loboda,994097.0,105.0,2016-12-29
2097,LOBODA - К черту любовь (ТИЗЕР),42.0,118.0,562.0,popsa,loboda,186308.0,31.0,2016-02-05
2098,LOBODA - К черту любовь. MAKING OF,19.0,9.0,422.0,popsa,loboda,51761.0,15.0,2016-03-29
2099,LOBODA - К чёрту любовь («Поверь в мечту!» 31.12.2015),693.0,1319.0,14431.0,popsa,loboda,5741099.0,479.0,2016-01-02
2100,LOBODA - К чёрту любовь (Танцы. Битва сезонов),175.0,178.0,9756.0,popsa,loboda,1235283.0,108.0,2016-05-11
2101,LOBODA - Кохана,190.0,173.0,2890.0,popsa,loboda,602212.0,145.0,2013-10-16
2102,"LOBODA - Кохана (Live, «Живи в Украине», 24.08.13)",26.0,6.0,273.0,popsa,loboda,32808.0,26.0,2013-08-29
2103,"LOBODA - Кохана (Концерт памяти Николая Мозгового, 1+1)",10.0,15.0,327.0,popsa,loboda,28647.0,9.0,2016-08-02
2104,LOBODA - Крыса-ревность (Творческий вечер Григория Лепса) [Фестиваль ЖАРА],93.0,246.0,2348.0,popsa,loboda,223643.0,75.0,2017-09-03
2105,LOBODA - Крыса-ревность [AUDIO],157.0,675.0,3947.0,popsa,loboda,854449.0,115.0,2017-08-28
2106,LOBODA - Лети (OST «Гоголь. Вий») [Teaser],62.0,124.0,1164.0,popsa,loboda,248697.0,52.0,2018-03-31
2107,LOBODA - Лети (OST «Гоголь. Вий») [Официальное видео],2057.0,6966.0,79626.0,popsa,loboda,23318800.0,912.0,2018-04-15
2108,LOBODA - Лети [Сингл],792.0,2200.0,26666.0,popsa,loboda,7487513.0,711.0,2018-04-01
2109,"LOBODA - Мишка ""Свiтське життя ""Золотий капелюх""",2.0,4.0,15.0,popsa,loboda,3270.0,2.0,2012-01-04
2110,"LOBODA - Мишка, гадкий мальчишка",3.0,11.0,59.0,popsa,loboda,19344.0,3.0,2011-05-20
2111,"LOBODA - НЕ НУЖНА (Тизер, 2015)",11.0,6.0,202.0,popsa,loboda,49425.0,11.0,2015-02-13
2112,LOBODA - На Свете (15 лет ИНТЕРу),0.0,2.0,19.0,popsa,loboda,3500.0,,2011-11-29
2113,LOBODA - На Свете (Jazz Version),2.0,5.0,53.0,popsa,loboda,9142.0,2.0,2012-04-09
2114,LOBODA - На Свете (Ti.M original mix),396.0,969.0,5937.0,popsa,loboda,8002717.0,291.0,2011-10-21
2115,LOBODA - На Свете (Ti.M. Original Mix) HD,12.0,6.0,174.0,popsa,loboda,83597.0,11.0,2011-07-24
2116,LOBODA - На Свете (live),39.0,37.0,637.0,popsa,loboda,326898.0,33.0,2011-09-08
2117,LOBODA - На Свете (Шустер LIVE),0.0,3.0,29.0,popsa,loboda,4110.0,,2011-11-06
2118,LOBODA - Начало (Live @ BONO Beach Club),4.0,3.0,32.0,popsa,loboda,4868.0,4.0,2013-07-14
2119,LOBODA - Не нужна,296.0,522.0,12730.0,popsa,loboda,2936379.0,204.0,2015-03-30
2120,LOBODA - Не нужна (аудио),27.0,35.0,1125.0,popsa,loboda,344488.0,23.0,2014-10-24
2121,LOBODA - Нежность (23 февраля в большом городе),11.0,9.0,162.0,popsa,loboda,19163.0,11.0,2013-02-24
2122,LOBODA - Нежность (backstage),16.0,13.0,558.0,popsa,loboda,74016.0,14.0,2013-03-04
2123,LOBODA - Нікому то не треба (Скрябін. Концерт пам'яті),13.0,16.0,559.0,popsa,loboda,168729.0,11.0,2015-06-03
2124,LOBODA - ОАЭ 2013,4.0,1.0,40.0,popsa,loboda,5424.0,4.0,2013-01-19
2125,LOBODA - ОБЛАКА (Crimea Music Fest 2012),2.0,4.0,52.0,popsa,loboda,11589.0,2.0,2012-09-02
2126,LOBODA - ОБЛИШ -(тизер)-,3.0,13.0,180.0,popsa,loboda,44037.0,3.0,2015-10-17
2127,LOBODA - Облака,254.0,294.0,4252.0,popsa,loboda,1451595.0,296.0,2012-03-31
2128,LOBODA - Облака,97.0,234.0,1647.0,popsa,loboda,1077783.0,296.0,2012-02-17
2129,"LOBODA - Облака (M1, live)",12.0,14.0,61.0,popsa,loboda,25918.0,11.0,2012-04-05
2130,LOBODA - Облака (VIVA! live),63.0,27.0,423.0,popsa,loboda,155724.0,31.0,2012-03-06
2131,LOBODA - Облака-  Новая Волна 2012 (Юрмала),4.0,3.0,61.0,popsa,loboda,17951.0,3.0,2012-07-27
2132,"LOBODA - Облиш («Кохана, ми вбиваємо дітей», 29.12.2015)",20.0,34.0,291.0,popsa,loboda,114358.0,11.0,2016-01-01
2133,"LOBODA - ПРЕМИЯ ТЕЛЕТРИУМФ "" 40 Градусов""",1.0,3.0,34.0,popsa,loboda,2834.0,1.0,2012-12-10
2134,LOBODA - Парень (DJ Antonio Remix),139.0,341.0,3969.0,popsa,loboda,490614.0,105.0,2018-02-03
2135,LOBODA - Парень (Премия «Жара» 2018),387.0,795.0,7234.0,popsa,loboda,1731767.0,250.0,2018-07-06
2136,LOBODA - Парень [AUDIO],654.0,4836.0,18760.0,popsa,loboda,6948071.0,494.0,2017-12-04
2137,LOBODA - Парень [Making of],126.0,239.0,2168.0,popsa,loboda,354751.0,94.0,2018-02-27
2138,LOBODA - Партийная зона. Муз-ТВ,4.0,1.0,59.0,popsa,loboda,6052.0,4.0,2013-05-02
2139,LOBODA - Под Лед,102.0,212.0,1624.0,popsa,loboda,404166.0,104.0,2013-06-25
2140,LOBODA - Под Лед,23.0,35.0,213.0,popsa,loboda,43041.0,104.0,2013-06-17
2141,LOBODA - Под Лед (Remake),175.0,112.0,2708.0,popsa,loboda,1031801.0,148.0,2013-08-09
2142,LOBODA - Под Лед (Трейлер),17.0,12.0,92.0,popsa,loboda,16829.0,15.0,2013-06-14
2143,LOBODA - Пора домой,189.0,865.0,5757.0,popsa,loboda,4015715.0,105.0,2015-05-16
2144,LOBODA - Пора домой (Dj Antonio Remix),35.0,164.0,1908.0,popsa,loboda,414806.0,28.0,2015-08-13
2145,LOBODA - Пора домой (Мисс Украина 2015),41.0,47.0,725.0,popsa,loboda,174437.0,25.0,2015-09-30
2146,LOBODA - Пора домой (Поверь в мечту! 31.12.2015),29.0,37.0,512.0,popsa,loboda,137855.0,25.0,2016-01-02
2147,"LOBODA - Пора домой (ТИЗЕР, 2015)",7.0,136.0,155.0,popsa,loboda,149344.0,6.0,2015-05-15
2148,LOBODA - Прогон «Под Лед»,2.0,4.0,57.0,popsa,loboda,11655.0,2.0,2013-04-30
2149,"LOBODA - Промо STEREOplaza (Киев, 25.10.13)",20.0,71.0,142.0,popsa,loboda,32785.0,18.0,2013-10-09
2150,LOBODA - РЕВОЛЮЦИЯ (Live show ко Дню Независимости Украины),3.0,6.0,56.0,popsa,loboda,62266.0,1.0,2015-08-15
2151,LOBODA - РЕВОЛЮЦИЯ! С 21.09.2010.,0.0,2.0,29.0,popsa,loboda,27014.0,,2010-09-18
2152,LOBODA - Революция,110.0,112.0,1640.0,popsa,loboda,402317.0,45.0,2010-10-06
2153,LOBODA - Революция,1.0,5.0,32.0,popsa,loboda,9679.0,45.0,2011-05-20
2154,LOBODA - Революция (INTER live),36.0,44.0,575.0,popsa,loboda,279678.0,28.0,2010-12-02
2155,LOBODA - Революция (LIVE),0.0,4.0,15.0,popsa,loboda,6535.0,,2010-10-16
2156,"LOBODA - Революция (Live, «Живи в Украине», 24.08.13)",8.0,2.0,127.0,popsa,loboda,13917.0,7.0,2013-08-29
2157,LOBODA - Революция (Remake live),12.0,5.0,79.0,popsa,loboda,20735.0,12.0,2011-09-08
2158,LOBODA - Революция (трейлер клипа),7.0,6.0,45.0,popsa,loboda,49889.0,6.0,2010-09-07
2159,LOBODA - Революция [Making Of],12.0,20.0,315.0,popsa,loboda,94401.0,11.0,2010-09-30
2160,LOBODA - Сердце Бьется,3.0,7.0,44.0,popsa,loboda,30260.0,3.0,2011-05-20
2161,"LOBODA - Скрипач на крыше (""Раймонд Паулс. Святая к музыке любовь"")",224.0,221.0,2695.0,popsa,loboda,438018.0,165.0,2016-03-10
2162,LOBODA - Скрябін. Нiкому то не треба (Львов),0.0,5.0,619.0,popsa,loboda,57348.0,,2015-06-30
2163,LOBODA - Случайная (Звезды Русского Радио 2017),99.0,182.0,2248.0,popsa,loboda,334712.0,83.0,2017-05-09
2164,LOBODA - Случайная [Making of],165.0,270.0,4406.0,popsa,loboda,427436.0,136.0,2017-07-12
2165,LOBODA - Спасибо,26.0,192.0,936.0,popsa,loboda,396365.0,21.0,2011-04-23
2166,"LOBODA - Спасибо (Live @ Харьков, НК «Bolero»)",0.0,1.0,22.0,popsa,loboda,1458.0,,2013-06-07
2167,LOBODA - Спасибо (Шустер LIVE Piano version),6.0,5.0,53.0,popsa,loboda,17259.0,6.0,2011-06-21
2168,LOBODA - Твои Глаза (MAKING OF),76.0,125.0,1566.0,popsa,loboda,260991.0,70.0,2016-12-24
2169,"LOBODA - Твои Глаза, Пора домой, Под снегом (ИНТЕР-""Остаемся зимовать"")",302.0,482.0,3450.0,popsa,loboda,928920.0,154.0,2017-01-03
2170,LOBODA - Твои глаза [AUDIO],789.0,2712.0,19936.0,popsa,loboda,7186259.0,489.0,2016-09-07
2171,LOBODA - Твои глаза [ТИЗЕР],24.0,63.0,452.0,popsa,loboda,218641.0,18.0,2016-09-27
2172,LOBODA - концерт  в Кишенёве,117.0,147.0,1179.0,popsa,loboda,331053.0,83.0,2015-08-20
2173,"LOBODA - о семье, работе, Виа Гре, проекте ""Голос. Дети""",5.0,6.0,75.0,popsa,loboda,15261.0,5.0,2012-11-30
2174,"LOBODA - презентация клипа ""40 Градусов"". MSK. Видеоотчет",1.0,0.0,20.0,popsa,loboda,4151.0,1.0,2012-12-14
2175,"LOBODA - тур "" Под запретом "". Донецк, Луганск",5.0,4.0,71.0,popsa,loboda,18669.0,4.0,2014-04-02
2176,LOBODA - шоу «Пора домой». Анонс,4.0,2.0,72.0,popsa,loboda,29491.0,3.0,2015-12-29
2177,LOBODA Live Show (30.08) - ОДЕССА,0.0,3.0,20.0,popsa,loboda,3405.0,,2014-08-30
2178,LOBODA Photo Shooting Backstage,1.0,5.0,53.0,popsa,loboda,4650.0,,2013-08-27
2179,"LOBODA Presents ""Nachalo"" Msc, video",5.0,0.0,55.0,popsa,loboda,8695.0,4.0,2012-06-27
2180,LOBODA Web-конференция (12.05.2014),1.0,3.0,36.0,popsa,loboda,8454.0,1.0,2014-05-14
2181,"LOBODA feat EMIN ""Смотришь в небо""",144.0,294.0,5205.0,popsa,loboda,1582388.0,115.0,2014-05-23
2182,LOBODA feat. EMIN - Смотришь в небо(Remake),14.0,9.0,206.0,popsa,loboda,32082.0,13.0,2014-10-16
2183,LOBODA soundtrack «ПОСЛЕДНИЙ ГЕРОЙ»,303.0,538.0,6982.0,popsa,loboda,657046.0,,2019-03-06
2184,LOBODA vs Football - What about U (E. 2012),304.0,397.0,2464.0,popsa,loboda,1831666.0,232.0,2012-06-12
2185,LOBODA Харьков Arizona,0.0,4.0,510.0,popsa,loboda,100155.0,,2015-06-09
2186,"LOBODA в ""Пусть Говорят""",12.0,11.0,266.0,popsa,loboda,85820.0,10.0,2011-05-20
2187,LOBODA в BONO Beach Club (Live Performance),3.0,3.0,46.0,popsa,loboda,5728.0,3.0,2013-08-05
2188,LOBODA в «Світське життя» (18.12.2015),9.0,6.0,141.0,popsa,loboda,42608.0,4.0,2015-12-20
2189,LOBODA в гостях Guten Morgen (канал M1),0.0,2.0,18.0,popsa,loboda,2633.0,,2012-04-25
2190,LOBODA в кулинарном шоу «Время обедать!» на Первом канале,2.0,2.0,34.0,popsa,loboda,4427.0,2.0,2013-08-08
2191,LOBODA в передаче Стол Заказов (RU TV),3.0,1.0,18.0,popsa,loboda,2091.0,,2012-07-25
2192,LOBODA в программе «Вечір. Паша. Зорі»,2.0,0.0,15.0,popsa,loboda,2237.0,2.0,2013-02-14
2193,LOBODA в программе «Все буде добре» (17.11.15),29.0,27.0,583.0,popsa,loboda,122988.0,19.0,2015-11-19
2194,LOBODA в программе «Север. Непридуманные истории» на RU.TV,57.0,78.0,928.0,popsa,loboda,105814.0,47.0,2017-05-12
2195,LOBODA в шоу Голос Страны (анонс),2.0,0.0,10.0,popsa,loboda,1706.0,2.0,2011-09-04
2196,"LOBODA всеукраинский тур ""Под запретом"" 2014",3.0,1.0,38.0,popsa,loboda,7070.0,3.0,2014-07-16
2197,LOBODA говорит о имени дочери!,3.0,1.0,83.0,popsa,loboda,22445.0,2.0,2011-05-27
2198,LOBODA на «Летней кухне» с Дмитрием Шепелевым,2.0,4.0,85.0,popsa,loboda,10545.0,2.0,2013-07-07
2199,LOBODA на Русском Радио,0.0,1.0,4.0,popsa,loboda,1261.0,,2011-08-08
2200,LOBODA разбила Rolls-Royce Рhantom (Backstage Случайная),177.0,597.0,1410.0,popsa,loboda,329513.0,147.0,2017-04-25
2201,LOBODA — «Dolce Vita» | Египет 24.08.2016,4.0,13.0,58.0,popsa,loboda,10180.0,3.0,2016-08-26
2202,LOBODA — День Рождения [18.10.2016 | Николаев],21.0,27.0,304.0,popsa,loboda,46815.0,16.0,2016-10-20
2203,LOBODA — Парень [Официальное видео],4869.0,26163.0,97693.0,popsa,loboda,44825096.0,918.0,2018-01-26
2204,LOBODA — Случайная [AUDIO],1318.0,5330.0,40569.0,popsa,loboda,18300517.0,876.0,2017-03-12
2205,LOBODA — Случайная [TEASER],56.0,81.0,1104.0,popsa,loboda,171830.0,51.0,2017-05-27
2206,LOBODA — Случайная [Официальное видео],6066.0,26798.0,163510.0,popsa,loboda,72268223.0,900.0,2017-06-15
2207,LOBODA — Стерва — Часть #1 [ВИРУС],63.0,136.0,996.0,popsa,loboda,172139.0,52.0,2017-04-13
2208,LOBODA — Танцую волосами — Часть #3 [ВИРУС],32.0,64.0,731.0,popsa,loboda,100694.0,28.0,2017-04-27
2209,LOBODA — Твои Глаза,17279.0,67254.0,241276.0,popsa,loboda,132015566.0,895.0,2016-11-10
2210,LOBODA — Твои Глаза [DJ Antonio Extended REMIX],96.0,234.0,3331.0,popsa,loboda,627743.0,75.0,2016-11-16
2211,LOBODA — Твои глаза — Часть #5 [ВИРУС],17.0,95.0,362.0,popsa,loboda,63847.0,16.0,2017-05-25
2212,LOBODA — Твои глаза. Творческий вечер Константина Меладзе,329.0,439.0,4051.0,popsa,loboda,1175929.0,208.0,2017-01-10
2213,LOBODA — Текила-любовь — Часть #2 [ВИРУС],31.0,89.0,471.0,popsa,loboda,92297.0,28.0,2017-04-19
2214,LOBODA — Текила-любовь. Творческий вечер Константина Меладзе,793.0,1021.0,19945.0,popsa,loboda,5354506.0,527.0,2017-01-10
2215,LOBODA — Убей меня — Часть #4 [ВИРУС],25.0,60.0,490.0,popsa,loboda,61744.0,23.0,2017-05-11
2216,"LOBODA, IBIZA (Live show) 17.08.14",0.0,3.0,33.0,popsa,loboda,4370.0,,2014-08-15
2217,"LOBODA, Итака 10.07.15",3.0,8.0,556.0,popsa,loboda,78065.0,3.0,2015-07-14
2218,"LOBODA- Але, директор!?",1.0,3.0,39.0,popsa,loboda,6885.0,1.0,2012-10-03
2219,LOBODA- Без меня тебе любимый мой (И.Резник),117.0,154.0,2269.0,popsa,loboda,440068.0,79.0,2012-08-27
2220,"LOBODA- Концерт на ""Донбасс Арене""",25.0,15.0,213.0,popsa,loboda,68329.0,16.0,2012-05-12
2221,LOBODA- ОБЛИШ ( Тизер 2 ),7.0,7.0,123.0,popsa,loboda,63837.0,5.0,2015-10-24
2222,LOBODA- репортаж,0.0,1.0,10.0,popsa,loboda,602.0,,2013-02-06
2223,LOBODA. 1й прогон Революции на Крым Мьюзик Фест!,0.0,0.0,11.0,popsa,loboda,1890.0,,2011-10-25
2224,LOBODA. Club Freedom (8 Марта),2.0,2.0,25.0,popsa,loboda,5014.0,2.0,2013-03-12
2225,LOBODA. FREEDOM. CONCERT,2.0,0.0,29.0,popsa,loboda,1686.0,2.0,2013-02-13
2226,LOBODA. Palladium. Concert,0.0,1.0,22.0,popsa,loboda,1813.0,,2013-03-15
2227,LOBODA. Stepping Out,2.0,0.0,18.0,popsa,loboda,1557.0,2.0,2013-02-08
2228,LOBODA. Голос.Діти. Анонс 2,0.0,0.0,8.0,popsa,loboda,2421.0,,2012-11-12
2229,LOBODA. Дворец Украина (29.11.15) - БИС,14.0,28.0,171.0,popsa,loboda,50287.0,12.0,2015-12-01
2230,LOBODA. Донецк. НК Лица,0.0,0.0,17.0,popsa,loboda,1965.0,,2013-02-21
2231,LOBODA. Концерт. Світське життя.,5.0,8.0,38.0,popsa,loboda,33803.0,4.0,2012-04-25
2232,"LOBODA. Отчет полуфинала ""Голос Дети""",10.0,3.0,63.0,popsa,loboda,22776.0,9.0,2013-01-03
2233,LOBODA. Поздравление с Новым 2011 годом!!!!,2.0,2.0,28.0,popsa,loboda,3331.0,,2010-12-30
2234,LOBODA. Тур. 2013,3.0,1.0,32.0,popsa,loboda,4123.0,2.0,2013-06-08
2235,"LOBODA: Алё, директор?! (Анонс 10)",0.0,1.0,3.0,popsa,loboda,526.0,,2012-12-03
2236,"LOBODA: Алё, директор?! (Анонс 11)",1.0,0.0,5.0,popsa,loboda,1862.0,1.0,2012-12-08
2237,"LOBODA: Алё, директор?! (Анонс 12)",1.0,3.0,4.0,popsa,loboda,1773.0,1.0,2012-12-17
2238,"LOBODA: Алё, директор?! (Анонс 13)",0.0,0.0,5.0,popsa,loboda,730.0,,2012-12-22
2239,"LOBODA: Алё, директор?! (Анонс 14)",0.0,1.0,4.0,popsa,loboda,529.0,,2012-12-29
2240,"LOBODA: Алё, директор?! (Анонс 5)",1.0,2.0,7.0,popsa,loboda,2839.0,,2012-10-26
2241,"LOBODA: Алё, директор?! (Анонс 6)",1.0,11.0,15.0,popsa,loboda,6973.0,1.0,2012-11-02
2242,"LOBODA: Алё, директор?! (Анонс 8)",0.0,0.0,1.0,popsa,loboda,1504.0,,2012-11-16
2243,"LOBODA: Алё, директор?! (Анонс)",0.0,13.0,8.0,popsa,loboda,3798.0,,2012-10-07
2244,"LOBODA: Алё, директор?! (Выпуск 10)",4.0,3.0,17.0,popsa,loboda,6847.0,2.0,2012-12-04
2245,"LOBODA: Алё, директор?! (Выпуск 11)",1.0,0.0,15.0,popsa,loboda,2845.0,1.0,2012-12-11
2246,LOBODA: Ответы на вопросы поклонников,14.0,6.0,170.0,popsa,loboda,20493.0,12.0,2015-02-13
2247,"LONE - Тур ""ВСЁ! ИЛИ НИЧЕГО"" (Эпизод 20. Пермь)",4.0,5.0,343.0,rap,lone,34581.0,3.0,2014-11-22
2248,LOUNA -  Время Х (LIVE HD),205.0,81.0,1946.0,rock,louna,268817.0,81.0,2013-04-10
2249,LOUNA - 1984 (LIVE HD),149.0,30.0,1440.0,rock,louna,166882.0,,2013-10-27
2250,LOUNA - Армагеддон / OFFICIAL VIDEO / 2009,94.0,51.0,1343.0,rock,louna,236594.0,69.0,2009-09-02
2251,LOUNA - Бизнес (LIVE HD),96.0,28.0,754.0,rock,louna,118448.0,33.0,2013-04-24
2252,LOUNA - Бойцовский клуб (LIVE HD),168.0,108.0,3387.0,rock,louna,541551.0,90.0,2013-04-17
2253,"LOUNA - Бойцовский клуб (live in P!PL, Moscow, 03.03.12)",25.0,17.0,575.0,rock,louna,65177.0,20.0,2012-04-09
2254,"LOUNA - Бойцовский клуб (live, 2012, с субтитрами)",8.0,6.0,214.0,rock,louna,12461.0,6.0,2012-04-07
2255,LOUNA - Вендетта (LIVE HD),25.0,13.0,630.0,rock,louna,90454.0,15.0,2013-06-19
2256,LOUNA - Во мне (LIVE HD),44.0,24.0,1100.0,rock,louna,151366.0,23.0,2013-09-18
2257,"LOUNA - Время Х (live in P!PL, Moscow, 03.03.12)",45.0,12.0,526.0,rock,louna,74938.0,31.0,2012-03-27
2258,"LOUNA - Время Х (live, 2012, с субтитрами)",10.0,6.0,244.0,rock,louna,16008.0,9.0,2012-03-31
2259,LOUNA - Громче и злей! / OFFICIAL VIDEO / LIVE / 2017,435.0,504.0,12023.0,rock,louna,1551450.0,209.0,2017-04-27
2260,LOUNA - ДИВНЫЙ НОВЫЙ ТУР 2017 - ЧАСТЬ II,71.0,4.0,380.0,rock,louna,8986.0,56.0,2017-09-29
2261,LOUNA - Действуй! (LIVE HD),86.0,32.0,1159.0,rock,louna,165774.0,38.0,2013-08-21
2262,LOUNA - Доброфест 2018,21.0,15.0,459.0,rock,louna,8140.0,16.0,2018-07-31
2263,LOUNA - Жесты (LIVE HD),7.0,10.0,277.0,rock,louna,41623.0,6.0,2013-06-12
2264,"LOUNA - Жесты (live in P!PL, Moscow, 03.03.12)",7.0,2.0,179.0,rock,louna,18037.0,7.0,2012-04-03
2265,"LOUNA - Жесты (live, 2012, с субтитрами)",6.0,5.0,156.0,rock,louna,11646.0,6.0,2012-04-05
2266,LOUNA - Запись бэк-вокала для нового альбома с акционерами PLANETA.RU,7.0,1.0,221.0,rock,louna,4598.0,6.0,2018-01-30
2267,LOUNA - Зачем? / LIVE / 2009,3.0,2.0,105.0,rock,louna,10145.0,3.0,2009-09-01
2268,"LOUNA - Зачем? / Live /  ""Парный Прогон"", A-ONE",55.0,21.0,502.0,rock,louna,80212.0,43.0,2010-10-24
2269,LOUNA - Зачем? / OFFICIAL VIDEO / 2010,65.0,56.0,2449.0,rock,louna,421678.0,53.0,2010-11-23
2270,LOUNA - Искусство (Тизер),17.0,8.0,401.0,rock,louna,9398.0,16.0,2018-09-05
